inn,short_name,region,address,net_profit_2021,2022,2023,2024,net_profit_2025,growth_pct
5702009050,"ООО ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""МОНТАЖСТРОЙ""",ОРЛОВСКАЯ,"303850, ОРЛОВСКАЯ, Ливны, ДРУЖБЫ НАРОДОВ, 126, 16",847.0,2431.0,3090.0,14383.0,25291.0,2885.9504132231405
5702010270,"ООО ""ГИДРОМАШСТРОЙ""",ОРЛОВСКАЯ,"303851, ОРЛОВСКАЯ, ЛИВНЫ, МИРА, 231",111.0,86.0,280.0,213.0,-1263.0,-1237.837837837838
5702010753,"ООО """"СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""СТРОЙДОМ""",ОРЛОВСКАЯ,"303852, ОРЛОВСКАЯ, ЛИВНЫ, ЖЕЛЕЗНОДОРОЖНАЯ, 10А",1608.0,13445.0,12288.0,33892.0,4218.0,162.3134328358209
5703005481,"ООО ""МСМУ № 1""",ОРЛОВСКАЯ,"303030, ОРЛОВСКАЯ, МЦЕНСК, СОВЕТСКАЯ, 26А",120.0,,,,,
5705003352,"ООО ""АГРОГАЗСТРОЙ""",ОРЛОВСКАЯ,"303320, ОРЛОВСКАЯ, СВЕРДЛОВСКИЙ, ЗМИЁВКА, ЧАПАЕВА, 75",6483.0,7885.0,6145.0,4499.0,2703.0,-58.30633965756594
5713002338,"ООО ""ВСО СТРОЙИНДУСТРИЯ""",ОРЛОВСКАЯ,"303661, ОРЛОВСКАЯ, КРАСНОЗОРЕНСКИЙ, БЕГИЧЕВО, 8 МАРТА, 8А",65.0,6867.0,2341.0,78.0,3362.0,5072.307692307692
5720016317,"ООО ""ОРЕЛДОРМОСТ""",ОРЛОВСКАЯ,"302038, ОРЛОВСКАЯ, ОРЛОВСКИЙ, РАЗДОЛЬНАЯ, 99, 3",2526.0,875.0,-12527.0,522.0,-8693.0,-444.1409342834521
5720021645,"ООО ""ДОРСТРОЙ 57""",ОРЛОВСКАЯ,"302038, ОРЛОВСКАЯ, ОРЛОВСКИЙ, КОНЁВСКАЯ, 5Б, 2",7220.0,2793.0,6580.0,2328.0,-39583.0,-648.2409972299168
5720023498,"ООО ""МОНОЛИТ-СТРОЙ""",ОРЛОВСКАЯ,"302008, ОРЛОВСКАЯ, ОРЛОВСКИЙ, ДРУЖНЫЙ, МАШИНОСТРОИТЕЛЬНАЯ, 19",-1491.0,-934.0,147.0,-2651.0,-10.0,99.32930918846412
5720023931,"ООО ""ИНЖИНИРИНГ""",ОРЛОВСКАЯ,"303661, ОРЛОВСКАЯ, КРАСНОЗОРЕНСКИЙ, БЕГИЧЕВО, 8 МАРТА, 8А",8308.0,-5406.0,2901.0,123.0,483.0,-94.18632643235436
5725004516,"ООО ""СК УРИЦКАЯ ПМК""",ОРЛОВСКАЯ,"303900, ОРЛОВСКАЯ, УРИЦКИЙ, НАРЫШКИНО, МИКРОРАЙОН СТРОИТЕЛЕЙ, 1",8633.0,2967.0,280.0,7.0,17262.0,99.95366616471678
5725004643,"ООО ""СПЕЦСТРОЙДИЗАЙН""",ОРЛОВСКАЯ,"303900, ОРЛОВСКАЯ, УРИЦКИЙ, НАРЫШКИНО, НЕМКОВА, 21",667.0,9.0,8.0,16.0,37.0,-94.45277361319341
5751005940,"ПАО ""СЗ ""ОРЕЛСТРОЙ""",ОРЛОВСКАЯ,"302002, ОРЛОВСКАЯ, ОРЁЛ, МИРА, 7Г",1140262.0,656785.0,665935.0,166464.0,-457357.0,-140.10981686664994
5751033954,"ООО ""ПРОМСТРОЙ""",ОРЛОВСКАЯ,"302020, ОРЛОВСКАЯ, ОРЁЛ, НАУГОРСКОЕ, 19Г",6694.0,-10650.0,-14881.0,-20117.0,,
5751039441,"ООО ""БИЗНЕС-ИНВЕСТПРОМ""",МОСКВА,"105064, МОСКВА, КАЗАКОВА, 8, 3, 5/1/2",9321.0,31425.0,8616.0,52348.0,24351.0,161.24879304795624
5751040447,"ООО ""КОМПЛЕКТСНАБ""",ОРЛОВСКАЯ,"302004, ОРЛОВСКАЯ, ОРЁЛ, ЛИВЕНСКАЯ, 13, 10,15",7237.0,7074.0,11944.0,51585.0,3314.0,-54.20754456266409
5751055387,"ООО ""СПЕЦ-СТРОЙ""",ОРЛОВСКАЯ,"302030, ОРЛОВСКАЯ, ОРЁЛ, СТАРО-МОСКОВСКАЯ, 20, 29",1851.0,3472.0,14517.0,5786.0,15334.0,728.4170718530524
5751057779,"ООО ""СТИМУЛ""",ОРЛОВСКАЯ,"302009, ОРЛОВСКАЯ, ОРЁЛ, ГАЙДАРА, 54, 2103-2105",5708.0,-12981.0,248.0,17106.0,12626.0,121.19831814996496
5751057842,"ООО ""ТЕХСПЕЦКОМПЛЕКТ""",ОРЛОВСКАЯ,"302020, ОРЛОВСКАЯ, ОРЁЛ, ЛЕСКОВА, 17Г",956.0,854.0,-29595.0,-111429.0,-46662.0,-4980.962343096234
5751061158,"ООО ""ПМК-382""",ОРЛОВСКАЯ,"302030, ОРЛОВСКАЯ, ОРЁЛ, СТАРО-МОСКОВСКАЯ, 20, А2, 6А",-4690.0,597.0,12140.0,679.0,,
5751061704,"ООО ""СТРОЙКОМ""",ОРЛОВСКАЯ,"302031, ОРЛОВСКАЯ, ОРЁЛ, НОВОСИЛЬСКОЕ, 15, 8",5451.0,8455.0,10446.0,-20423.0,-11731.0,-315.2082186754724
5751063317,"ООО ""СЗ ""ОРЕЛСТРОЙ-4""",ОРЛОВСКАЯ,"302002, ОРЛОВСКАЯ, ОРЁЛ, МИРА, 7, 1 КОМНАТА 39",-6367.0,95022.0,-6576.0,8207.0,-1329.0,79.12674729071776
5751064776,"ООО ""СК ЭНЕРГОСТРОЙМОНТАЖ""",ОРЛОВСКАЯ,"302030, ОРЛОВСКАЯ, ОРЁЛ, ПУШКИНА, 54, 1",2580.0,5563.0,12802.0,154994.0,36710.0,1322.8682170542636
5751200108,"ООО ""АЛЬЯНС""",МОСКВА,"117292, МОСКВА, ШВЕРНИКА, 6, 1, 8П",8410.0,4757.0,12899.0,9107.0,2797.0,-66.74197384066586
5751201863,"ООО ""СТРОЙИНДУСТРИЯ ПСК""",ОРЛОВСКАЯ,"303200, ОРЛОВСКАЯ, КРОМСКОЙ, КРОМЫ, К.МАРКСА, 3Б, 1",150.0,95.0,132.0,46053.0,45197.0,30031.333333333332
5752037782,"ООО ""БЕЛСТРОЙМОНОЛИТ""",ОРЛОВСКАЯ,"302030, ОРЛОВСКАЯ, ОРЁЛ, НОВОСИЛЬСКАЯ, 2",5342.0,6312.0,5834.0,7162.0,6448.0,20.703856233620364
5752038105,"ООО ""СТРОЙ ЛЮКС""",ТУЛЬСКАЯ,"300041, ТУЛЬСКАЯ, ТУЛА, ГОГОЛЕВСКАЯ, 53, 6",824.0,1143.0,527.0,1856.0,2679.0,225.12135922330097
5752039010,"ООО ""СВЕТОЧ""",ОРЛОВСКАЯ,"302016, ОРЛОВСКАЯ, ОРЁЛ, ГОРОДСКАЯ, 62, 10",77.0,503.0,1417.0,2390.0,95.0,23.376623376623375
5752040249,"ООО ""СТРОЙСЕРВИС""",ОРЛОВСКАЯ,"302008, ОРЛОВСКАЯ, ОРЁЛ, МАШИНОСТРОИТЕЛЬНАЯ, 6Б, 17",1316.0,608.0,3462.0,16609.0,9686.0,636.0182370820669
5752040601,"ООО ""КЛ""",ОРЛОВСКАЯ,"302030, ОРЛОВСКАЯ, ОРЁЛ, ДУБРОВИНСКОГО, 60, 22",652.0,796.0,1529.0,1529.0,0.0,-100.0
5752043909,"ООО ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""ЖИЛСТРОЙ-ИНВЕСТ""",ОРЛОВСКАЯ,"302016, ОРЛОВСКАЯ, ОРЁЛ, ЛАТЫШСКИХ СТРЕЛКОВ, 45, 129",30508.0,8269.0,66182.0,67252.0,37534.0,23.03002491149862
5752071913,"ООО ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""ХОЛИКОН-ИНВЕСТ""",ОРЛОВСКАЯ,"302005, ОРЛОВСКАЯ, ОРЁЛ, СПИВАКА, 74Ж",-15838.0,150753.0,-11363.0,41131.0,17949.0,213.3287031190807
5752071920,"ООО ""ОРЕЛ-РЕКОНСТРУКЦИЯ-СТРОЙ""",ОРЛОВСКАЯ,"302028, ОРЛОВСКАЯ, ОРЁЛ, ОКТЯБРЬСКАЯ, 38, 64",-15080.0,-14787.0,15646.0,9771.0,-18288.0,-21.273209549071616
5752079454,"ООО ""СЗ ""ОРЕЛСТРОЙ-2""",ОРЛОВСКАЯ,"302002, ОРЛОВСКАЯ, ОРЁЛ, МИРА, 7Г, 305",-3837.0,85102.0,-37931.0,474597.0,67333.0,1854.8345061245766
5753054300,"ООО ""АВИЛОН""",ОРЛОВСКАЯ,"302016, ОРЛОВСКАЯ, ОРЁЛ, ЛАТЫШСКИХ СТРЕЛКОВ, 50, 6,7,8,9,10",5518.0,3592.0,3755.0,4121.0,24551.0,344.92569771656395
5802003220,"ООО ""АРМСТРОЙ""",ПЕНЗЕНСКАЯ,"442248, ПЕНЗЕНСКАЯ, КАМЕНСКИЙ, КАМЕНКА, БАУМАНА, 40",26911.0,-1047.0,-15226.0,3473.0,1091.0,-95.94589573037048
5802003238,"ООО ""ВОДСТРОЙ""",ПЕНЗЕНСКАЯ,"442248, ПЕНЗЕНСКАЯ, Каменский, Каменка, БАУМАНА, 40",41.0,4.0,10.0,12.0,1198.0,2821.951219512195
5803010284,"ООО СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""СТРОЙЗАКАЗ""",ПЕНЗЕНСКАЯ,"442539, ПЕНЗЕНСКАЯ, КУЗНЕЦК, ИНДУСТРИАЛЬНАЯ, 7, 2",6960.0,1510.0,4921.0,3315.0,6845.0,-1.6522988505747127
5803018420,"ООО ""СТРОЙИНВЕСТ""",ПЕНЗЕНСКАЯ,"442539, ПЕНЗЕНСКАЯ, КУЗНЕЦК, ИНДУСТРИАЛЬНАЯ, 7",729.0,682.0,1006.0,957.0,928.0,27.29766803840878
5803028429,"ООО ""ПОВОЛЖСТРОЙСЕРВИС""",ПЕНЗЕНСКАЯ,"442530, ПЕНЗЕНСКАЯ, КУЗНЕЦК, МАШИНОСТРОИТЕЛЕЙ, 5, 1",8109.0,44602.0,11602.0,3195.0,3139.0,-61.28992477494142
5819004230,"ООО ""СОЮЗ""",ПЕНЗЕНСКАЯ,"442530, ПЕНЗЕНСКАЯ, КУЗНЕЦК, КРАСНОАРМЕЙСКАЯ, 42А",6.0,5.0,44.0,6.0,3.0,-50.0
5823351324,"ООО ""ОДП №3""",ПЕНЗЕНСКАЯ,"442370, ПЕНЗЕНСКАЯ, МОКШАНСКИЙ, МОКШАН, КЛОЧКОВА, 73",2022.0,2417.0,2662.0,637.0,30147.0,1390.9495548961424
5829004486,"ООО ""СТАЛЬСТРОЙМОНТАЖ""",ПЕНЗЕНСКАЯ,"440068, ПЕНЗЕНСКАЯ, ПЕНЗЕНСКИЙ, ЗАСЕЧНОЕ, СЕМЕЙНАЯ, 13, 3",2801.0,,-191.0,,-119.0,-104.24848268475544
5829004782,"ООО ""СК ОПОРА""",ПЕНЗЕНСКАЯ,"440514, ПЕНЗЕНСКАЯ, ПЕНЗЕНСКИЙ, ЗАСЕЧНОЕ, ЛУННАЯ, 2, 0",314805.0,86026.0,38522.0,63159.0,98.0,-99.96886961769985
5829004856,"ООО ""СК БАЙКАЛ""",ПЕНЗЕНСКАЯ,"440514, ПЕНЗЕНСКАЯ, ПЕНЗЕНСКИЙ, ЗАСЕЧНОЕ, ЛУННАЯ, 2, 0",159002.0,3005.0,11552.0,-6173.0,-330.0,-100.20754455918794
5829006532,"ООО ""ДИЗАЙН""",ПЕНЗЕНСКАЯ,"440514, ПЕНЗЕНСКАЯ, ПЕНЗЕНСКИЙ, ЗАСЕЧНОЕ, ФОНТАННАЯ, 11, 550",,-1512.0,101685.0,99962.0,1680.0,
5829006677,"ООО СК ""МОНОЛИТ""",ПЕНЗЕНСКАЯ,"440514, ПЕНЗЕНСКАЯ, ПЕНЗЕНСКИЙ, ЗАСЕЧНОЕ, ФОНТАННАЯ, 11, 550",,-1513.0,-22185.0,5054.0,-11922.0,
5829006691,"ООО СК ""МОНТАЖ""",ПЕНЗЕНСКАЯ,"440514, ПЕНЗЕНСКАЯ, ПЕНЗЕНСКИЙ, ЗАСЕЧНОЕ, ФОНТАННАЯ, 11, 551",,3507.0,1566.0,106823.0,-15016.0,
5829101352,"ООО ""НОВОСТРОЙ""",ПЕНЗЕНСКАЯ,"440502, ПЕНЗЕНСКАЯ, ПЕНЗЕНСКИЙ, КАМАЙКА, ДАЧНАЯ 1-Я, 1",-2787.0,-3052.0,45584.0,-8649.0,-11067.0,-297.09364908503767
5834046227,"ООО ""СК ""АЛЬФА""",МОСКВА,"119313, МОСКВА, ЛЕНИНСКИЙ, 95Б, 2Н",1104.0,461.0,1720.0,-40007.0,,
5834112423,"ООО ""ИНТЕЛСТРОЙ""",ПЕНЗЕНСКАЯ,"440013, ПЕНЗЕНСКАЯ, ПЕНЗА, СВЕТЛАЯ, 46",3439.0,9386.0,8198.0,5110.0,9478.0,175.6033730735679
5834121146,"ООО ""АКАДЕМПРОЕКТ""",ПЕНЗЕНСКАЯ,"440008, ПЕНЗЕНСКАЯ, ПЕНЗА, КОСМОДЕМЬЯНСКОЙ, 1, 7",1597.0,9785.0,14128.0,8901.0,4286.0,168.37820914214151
5835005907,"ЗАО ""СТРОЙТЕХНИКА""",ПЕНЗЕНСКАЯ,"440028, ПЕНЗЕНСКАЯ, ПЕНЗА, СТРОИТЕЛЕЙ, 2",-3541.0,15.0,146.0,3.0,-7400.0,-108.98051397910196
5835025773,"ООО ""МОДУЛЬ""",ПЕНЗЕНСКАЯ,"440028, ПЕНЗЕНСКАЯ, ПЕНЗА, СТРОИТЕЛЕЙ, 2, 1",3084.0,-12196.0,2129.0,-16906.0,,
5835042056,"ООО ""СЗ ""РИВЬЕРА""",ПЕНЗЕНСКАЯ,"440031, ПЕНЗЕНСКАЯ, ПЕНЗА, КИЖЕВАТОВА, 19",-23938.0,-434.0,8358.0,18138.0,-78338.0,-227.25373882529868
5835059525,"ООО ""СТРОИТЕЛЬНЫЕ ТЕХНОЛОГИИ""",ПЕНЗЕНСКАЯ,"440028, ПЕНЗЕНСКАЯ, ПЕНЗА, ПОБЕДЫ, 75А, С, 64",2328.0,2779.0,2069.0,6292.0,1776.0,-23.711340206185564
5835061563,"ООО ""СТРОЙСИТИ""",ПЕНЗЕНСКАЯ,"440028, ПЕНЗЕНСКАЯ, ПЕНЗА, СТРОИТЕЛЕЙ, 1Б",1513.0,148.0,8452.0,4210.0,1343.0,-11.235955056179774
5835064927,"ООО ""СТРОЙ-ТЕХ""",ПЕНЗЕНСКАЯ,"440062, ПЕНЗЕНСКАЯ, ПЕНЗА, СТРОИТЕЛЕЙ, 44А",6334.0,2168.0,1027.0,1063.0,1169.0,-81.5440479949479
5835089167,"ООО ""ИНЖИТЭК""",МОСКВА,"115114, МОСКВА, ЛЕТНИКОВСКАЯ, 10, 1, 7",5114.0,3820.0,25472.0,54895.0,3445.0,-32.635901447008216
5835102361,"ООО ""СТРОЙ-ПАРТНЕР""",ПЕНЗЕНСКАЯ,"440015, ПЕНЗЕНСКАЯ, ПЕНЗА, БАЙДУКОВА, 102Б",4777.0,-87692.0,-44045.0,83514.0,46636.0,876.2612518316935
5835103291,"ООО ""СПГ""",ПЕНЗЕНСКАЯ,"440015, ПЕНЗЕНСКАЯ, ПЕНЗА, КОМПРЕССОРНАЯ, 21",6034.0,2112.0,2349.0,4305.0,7130.0,18.163738813390786
5835103862,"ООО ""ДОРОЖНЫЙ СТРОИТЕЛЬ""",ПЕНЗЕНСКАЯ,"442761, ПЕНЗЕНСКАЯ, БЕССОНОВСКИЙ, ЧЕМОДАНОВКА, ДОРОЖНАЯ, 1",5028.0,3209.0,4527.0,2949.0,2447.0,-51.332537788385046
5835104440,"ООО ""ПРОМБИЛДИНГ""",ПЕНЗЕНСКАЯ,"440015, ПЕНЗЕНСКАЯ, ПЕНЗА, АУСТРИНА, 143А",205.0,181.0,279.0,346.0,405.0,97.5609756097561
5835124439,"ООО ""СТРОЙКОМФОРТСЕРВИС""",ПЕНЗЕНСКАЯ,"440000, ПЕНЗЕНСКАЯ, ПЕНЗА, БАКУНИНА, 80А, 38",47375.0,38838.0,45212.0,40210.0,9420.0,-80.11609498680738
5835134620,"ООО ""АРТСТРОЙПРОЕКТ""",МОСКВА,"125459, МОСКВА, ТУРИСТСКАЯ, 2, 5, 3/1",2511.0,3502.0,3586.0,4090.0,,
5835136096,"ООО ""КАСКАД""",ПЕНЗЕНСКАЯ,"440066, ПЕНЗЕНСКАЯ, ПЕНЗА, ВИНОГРАДНЫЙ 5-Й, 22А, 3",0.0,,0.0,-92999.0,-954.0,
5835137653,"ООО ""СМУ-5""",ПЕНЗЕНСКАЯ,"442700, ПЕНЗЕНСКАЯ, ИССИНСКИЙ, СОЛОВЦОВО, ЦЕНТРАЛЬНАЯ, 55",62939.0,31715.0,172268.0,25450.0,-267412.0,-524.874878850951
5835139611,"ООО "" СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""ГЕФЕСТ""",ПЕНЗЕНСКАЯ,"440066, ПЕНЗЕНСКАЯ, ПЕНЗА, ПОБЕДЫ, 96Е, 33",,8482.0,7838.0,17726.0,27851.0,
5836307146,"ООО ""ПРОМТЭКС""",ПЕНЗЕНСКАЯ,"440015, ПЕНЗЕНСКАЯ, ПЕНЗА, СОВХОЗНАЯ, 12",13426.0,-13761.0,21338.0,32.0,-1574.0,-111.72352152539848
5836312989,"ООО ""КОЛИЗЕЙ""",ПЕНЗЕНСКАЯ,"440026, ПЕНЗЕНСКАЯ, ПЕНЗА, ЛЕРМОНТОВА, 34, 202",1485.0,248.0,1341.0,59.0,0.0,-100.0
5836401396,"ООО ""СКД""",ПЕНЗЕНСКАЯ,"440600, ПЕНЗЕНСКАЯ, ПЕНЗА, ПУШКИНА, 29, Б",1362.0,1237.0,1690.0,125.0,9.0,-99.33920704845815
5836652696,"ООО ""СК БАЗИС""",ПЕНЗЕНСКАЯ,"440011, ПЕНЗЕНСКАЯ, ПЕНЗА, СРЕДНЯЯ, 83",5885.0,3986.0,2011.0,40914.0,4122.0,-29.95751911639762
5836670720,"ООО ""ДЭВЭЛ""",ПЕНЗЕНСКАЯ,"440008, ПЕНЗЕНСКАЯ, ПЕНЗА, ЗАХАРОВА, 20Г",128394.0,8136.0,54115.0,2837.0,3760.0,-97.07151424521395
5836671360,"ООО ""СТРОЙМОНТАЖСЕРВИС""",ПЕНЗЕНСКАЯ,"440528, ПЕНЗЕНСКАЯ, ПЕНЗЕНСКИЙ, БОГОСЛОВКА, ФАБРИЧНАЯ, 36А",18858.0,6069.0,51136.0,124768.0,39797.0,111.03510446494855
5836682108,"ООО ""СМ""",ПЕНЗЕНСКАЯ,"440000, ПЕНЗЕНСКАЯ, ПЕНЗА, ПУШКИНА, 2, 17",112359.0,58007.0,146906.0,80179.0,-97238.0,-186.54224405699588
5836683912,"ООО ""ПРОЕКТСТРОЙ""",МОСКВА,"107370, МОСКВА, ОТКРЫТОЕ, 5, 9, 11",1.0,,0.0,,,
5836898185,"ООО ""СТЭМ""",ПЕНЗЕНСКАЯ,"440011, ПЕНЗЕНСКАЯ, ПЕНЗА, КАРПИНСКОГО, 39, 12",,5210.0,4434.0,22665.0,-14727.0,
5837011938,"ООО ""ЛЕРОМ""",ПЕНЗЕНСКАЯ,"442965, ПЕНЗЕНСКАЯ, ЗАРЕЧНЫЙ, ФАБРИЧНЫЙ, 1",-230.0,43529.0,98262.0,161484.0,13343.0,5901.304347826087
5837013340,"ООО ""ГИДРОСПЕЦФУНДАМЕНТСТРОЙ""",ПЕНЗЕНСКАЯ,"440056, ПЕНЗЕНСКАЯ, ПЕНЗА, ПУШКАРИ, 57, 1, 2",-2922.0,19057.0,6251.0,6126.0,40807.0,1496.5434633812456
5837047733,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТИС ПЛЮС""",ПЕНЗЕНСКАЯ,"440068, ПЕНЗЕНСКАЯ, ПЕНЗА, ТЕРНОВСКОГО, 180А, 18",7878.0,-615.0,5331.0,-670.0,2372.0,-69.89083523736988
5837066398,"ООО ""ВЕРШИНА""",ПЕНЗЕНСКАЯ,"440026, ПЕНЗЕНСКАЯ, ПЕНЗА, ЛЕРМОНТОВА, 34, 207",105785.0,89547.0,83619.0,94949.0,33555.0,-68.28000189062722
5837068099,"ООО ""ЕВРОСТАНДАРТ""",ПЕНЗЕНСКАЯ,"440008, ПЕНЗЕНСКАЯ, ПЕНЗА, ПУШКИНА, 51, 1",-49588.0,-12387.0,0.0,0.0,0.0,100.0
5837069631,"ООО ""СПЕЦСТРОЙТЕХНИКА""",ПЕНЗЕНСКАЯ,"440052, ПЕНЗЕНСКАЯ, ПЕНЗА, КАЛИНИНА, 9",10201.0,2061.0,2995.0,418.0,460.0,-95.49063817272815
5838003778,"ООО ""ТЕХНОСТРОЙ""",ПЕНЗЕНСКАЯ,"442963, ПЕНЗЕНСКАЯ, ЗАРЕЧНЫЙ, ОЗЕРСКАЯ, 2",-283.0,-150.0,0.0,-1.0,,
5838041075,"ООО СЗ ""ТЕРМОДОМ""",ПЕНЗЕНСКАЯ,"440514, ПЕНЗЕНСКАЯ, ПЕНЗЕНСКИЙ, ЗАСЕЧНОЕ, РАДУЖНАЯ, 1, 32",72556.0,-36621.0,-16482.0,-46802.0,-163369.0,-325.1626330007167
5838045200,"ООО ""СПЛАВ-СК""",ПЕНЗЕНСКАЯ,"442961, ПЕНЗЕНСКАЯ, ЗАРЕЧНЫЙ, КОММУНАЛЬНАЯ, 8",514.0,37.0,15.0,43.0,8473.0,1548.443579766537
5902025274,"ООО ""ЮКЕЙ-ИНЖИНИРИНГ""",ПЕРМСКИЙ,"614000, ПЕРМСКИЙ, ПЕРМЬ, СОВЕТСКАЯ, 67, 26, 27",117.0,-8878.0,2404.0,-8874.0,2523.0,2056.4102564102564
5902044781,"ООО ""СУ №8""",ПЕРМСКИЙ,"614000, ПЕРМСКИЙ, ПЕРМЬ, ЛЕНИНА, 9, 14",126.0,12.0,-36.0,-1.0,-3.0,-102.38095238095238
5902046644,"ООО ""СКС""",ПЕРМСКИЙ,"614000, ПЕРМСКИЙ, ПЕРМЬ, ЕКАТЕРИНИНСКАЯ, 55Б, 401/2",975.0,947.0,793.0,-668.0,317.0,-67.48717948717949
5902048761,"ООО ""СК ""ЛИГАСТРОЙ""",ПЕРМСКИЙ,"614018, ПЕРМСКИЙ, ПЕРМЬ, 3-Я НАБЕРЕЖНАЯ, 44А, 204",-1902.0,-2224.0,-244.0,-6008.0,-1283.0,32.5446898002103
5902115094,"АО ""ГСФК ""ЗАПАДНЫЙ УРАЛ""",ПЕРМСКИЙ,"614000, ПЕРМСКИЙ, ПЕРМЬ, ПЕРМСКАЯ, 126А",4878.0,1810.0,57.0,800.0,4502.0,-7.708077080770807
5902126804,"АО ""АМБЕР-СТРОЙСЕРВИС""",ПЕРМСКИЙ,"614095, ПЕРМСКИЙ, ПЕРМЬ, МИРА, 45А, 411",10564.0,4885.0,346.0,21635.0,1662.0,-84.26732298371829
5902132117,"ООО ""ЭКОСТРОЙПРОЕКТ""",ПЕРМСКИЙ,"614000, ПЕРМСКИЙ, ПЕРМЬ, КУЙБЫШЕВА, 38, 18",81.0,3196.0,17571.0,5184.0,3634.0,4386.419753086419
5902140502,"ООО ""СОМИТЕКС""",ПЕРМСКИЙ,"614113, ПЕРМСКИЙ, ПЕРМЬ, КРАЕВЕДА ВОЛЕГОВА, 28",-42091.0,-371.0,-47.0,0.0,0.0,100.0
5902165923,"ООО ""ПОЛЯРИС""",САНКТ-ПЕТЕРБУРГ,"198216, САНКТ-ПЕТЕРБУРГ, НАРОДНОГО ОПОЛЧЕНИЯ, 10, А, 160-Н",398.0,9204.0,,41040.0,65738.0,16417.085427135677
5902167342,"ООО ""СК ""ИПС""",ПЕРМСКИЙ,"614000, ПЕРМСКИЙ, ПЕРМЬ, КОМСОМОЛЬСКИЙ, 34, 105",112838.0,-6205.0,24789.0,13238.0,13724.0,-87.83743065279427
5902168924,"ООО ""ЭЛЕКТРОКОМ""",ПЕРМСКИЙ,"614031, ПЕРМСКИЙ, ПЕРМЬ, ДОКУЧАЕВА, 42, 14",34271.0,56271.0,45607.0,42094.0,103487.0,201.96667736570276
5902176234,"ООО ""ЗСК""",ПЕРМСКИЙ,"614010, ПЕРМСКИЙ, ПЕРМЬ, КУЙБЫШЕВА, 114, 18",397.0,3835.0,3246.0,1355.0,5763.0,1351.6372795969774
5902191761,"ООО ""ТРЕСТ № 6""; ООО ""СМТ № 6""; ООО ""СМТ ТРЕСТ № 6""; ООО ""СТРОИТЕЛЬНО-МОНТАЖНЫЙ ТРЕСТ № 6""",ПЕРМСКИЙ,"614042, ПЕРМСКИЙ, ПЕРМЬ, КИРОВОГРАДСКАЯ, 12",4725.0,9391.0,10369.0,698.0,-54398.0,-1251.2804232804233
5902231541,"ООО ""СТС""",ПЕРМСКИЙ,"614030, ПЕРМСКИЙ, ПЕРМЬ, КОСПАШСКАЯ, 12, 5",10898.0,8584.0,-151711.0,7468.0,40246.0,269.297118737383
5902808910,"ООО ""ИНВЕСТСТРОЙМАРКЕТ""",ПЕРМСКИЙ,"614015, ПЕРМСКИЙ, ПЕРМЬ, ГАЗЕТЫ ЗВЕЗДА, 13А, 103",-25334.0,-581.0,10016.0,2680.0,,
5902814462,"ООО ""РЕМСТРОЙРЕСУРС""",ПЕРМСКИЙ,"614000, ПЕРМСКИЙ, ПЕРМЬ, 25 ОКТЯБРЯ, 17, 600",180.0,-317.0,,-1257.0,,
5902827253,"ООО ""ТЕХНОГАЗ""",ПЕРМСКИЙ,"614000, ПЕРМСКИЙ, ПЕРМЬ, ОСИНСКАЯ, 16, 4",-6857.0,-15040.0,-18900.0,,,
5902864713,"ООО ""АРХИТЕКТОР""",ПЕРМСКИЙ,"614053, ПЕРМСКИЙ, ПЕРМЬ, КОНЕВА, 58",7617.0,533.0,112.0,321.0,284.0,-96.27149796507811
5902865964,"ООО ""УТС""",ПЕРМСКИЙ,"614016, ПЕРМСКИЙ, ПЕРМЬ, ЕЛЬКИНА, 41А, 1, ПОМ. 19",692.0,769.0,229.0,229.0,229.0,-66.90751445086705
5902881028,"ООО ""РВС ТЕХСНАБ""",МОСКВА,"109316, МОСКВА, ВОЛГОГРАДСКИЙ, 45, 1, 1Н/3",853.0,1423.0,-3436.0,1477.0,1467.0,71.98124267291911
5902883321,"ООО ""ЭКСПЕРТ-ГАРАНТ""",ПЕРМСКИЙ,"614000, ПЕРМСКИЙ, ПЕРМЬ, КУЙБЫШЕВА, 2, 105",-1327.0,15648.0,1513.0,3230.0,156.0,111.75584024114545
5902886273,"ООО ""ЭНЕРГИЯ""",САНКТ-ПЕТЕРБУРГ,"197183, САНКТ-ПЕТЕРБУРГ, ЛИПОВАЯ, 9, А, 26Н 1008А",-15927.0,7510.0,19862.0,34531.0,15092.0,194.75733031958308
5902888746,"ООО ""ДЕЛЬТА-СТРОЙ""",МОСКВА,"115230, МОСКВА, ВАРШАВСКОЕ, 45, 6/1",8508.0,13581.0,8611.0,10581.0,5590.0,-34.2971321109544
